timestamp,request_id,user_id,component,action,input_data,output_data,duration_ms,status,error_message
2026-04-12T00:22:12.372977,967d8f16,,gui,question_shown,"{""question_num"": 2, ""topic"": ""Все темы"", ""difficulty"": ""easy""}",,0.00,success,
2026-04-12T00:22:18.561736,a7ca04f4,,gui,test_answered,"{""question_num"": 2, ""selected_answer"": 0, ""is_correct"": true, ""time_spent_ms"": 26211.148500442505}",,0.00,success,
2026-04-12T00:22:23.575971,593976f1,,gui,question_shown,"{""question_num"": 3, ""topic"": ""Все темы"", ""difficulty"": ""easy""}",,0.00,success,
2026-04-12T00:22:25.842831,bdbc6a77,,gui,test_answered,"{""question_num"": 3, ""selected_answer"": 0, ""is_correct"": true, ""time_spent_ms"": 33492.10429191589}",,0.00,success,
2026-04-12T00:22:30.859781,76692f4d,,gui,question_shown,"{""question_num"": 4, ""topic"": ""Все темы"", ""difficulty"": ""medium""}",,0.00,success,
2026-04-12T00:22:35.609846,bb559f88,,gui,test_answered,"{""question_num"": 4, ""selected_answer"": 0, ""is_correct"": true, ""time_spent_ms"": 43259.23848152161}",,0.00,success,
2026-04-12T00:22:40.615673,3b0a1706,,gui,question_shown,"{""question_num"": 5, ""topic"": ""Все темы"", ""difficulty"": ""medium""}",,0.00,success,
2026-04-12T00:22:44.314509,8f025748,,gui,test_answered,"{""question_num"": 5, ""selected_answer"": 0, ""is_correct"": true, ""time_spent_ms"": 51963.89293670654}",,0.00,success,
2026-04-12T00:22:49.318316,313f0d83,,gui,question_shown,"{""question_num"": 6, ""topic"": ""Все темы"", ""difficulty"": ""easy""}",,0.00,success,
2026-04-12T00:36:59.745230,58f5201a,,database,search_rag_base,"{""query"": ""человек и общество""}","{""found"": 5}",338.41,success,
2026-04-12T00:37:03.527451,eed63c43,,llm,api_call,"{""model"": ""gpt-4o-mini"", ""prompt_len"": 2334}","{""response_len"": 984}",3779.78,success,
2026-04-12T00:37:03.529046,c2d4a51b,,llm,generate,"{""model"": ""gpt-4o-mini"", ""prompt_length"": 2334, ""max_tokens"": 2000}","{""response_length"": 984, ""truncated_response"": ""{\n    \""questions\"": [\n        {\n            \""question\"": \""Что такое общество в узком смысле?\"",\n       ""}",3781.65,success,
2026-04-12T00:37:03.530080,bf104081,,llm,generate_questions,"{""topic"": ""человек и общество"", ""num_questions"": 2}","{""questions_count"": 2}",3783.04,success,
2026-04-12T00:37:03.794696,4e4a5a3c,,database,search_rag_base,"{""query"": ""экономика""}","{""found"": 5}",263.01,success,
2026-04-12T00:37:08.363573,f5315817,,llm,api_call,"{""model"": ""gpt-4o-mini"", ""prompt_len"": 1912}","{""response_len"": 1116}",4566.63,success,
2026-04-12T00:37:08.364927,eb4157d8,,llm,generate,"{""model"": ""gpt-4o-mini"", ""prompt_length"": 1912, ""max_tokens"": 2000}","{""response_length"": 1116, ""truncated_response"": ""{\n    \""questions\"": [\n        {\n            \""question\"": \""Какие основные функции денег вы знаете?\"",\n  ""}",4568.82,success,
2026-04-12T00:37:08.366327,96067f84,,llm,generate_questions,"{""topic"": ""экономика"", ""num_questions"": 2}","{""questions_count"": 2}",4570.51,success,
2026-04-12T00:37:08.615326,a9866121,,database,search_rag_base,"{""query"": ""право""}","{""found"": 5}",247.33,success,
2026-04-12T00:37:12.965238,ae49f511,,llm,api_call,"{""model"": ""gpt-4o-mini"", ""prompt_len"": 1658}","{""response_len"": 972}",4347.70,success,
2026-04-12T00:37:12.966879,b1849a43,,llm,generate,"{""model"": ""gpt-4o-mini"", ""prompt_length"": 1658, ""max_tokens"": 2000}","{""response_length"": 972, ""truncated_response"": ""{\n    \""questions\"": [\n        {\n            \""question\"": \""Что такое право на труд?\"",\n            \""answ""}",4349.59,success,
2026-04-12T00:37:12.968166,f8d1e769,,llm,generate_questions,"{""topic"": ""право"", ""num_questions"": 2}","{""questions_count"": 2}",4351.13,success,
2026-04-12T00:37:13.261146,2cb68867,,database,search_rag_base,"{""query"": ""политика""}","{""found"": 5}",291.65,success,
2026-04-12T00:37:17.352853,72820161,,llm,api_call,"{""model"": ""gpt-4o-mini"", ""prompt_len"": 1801}","{""response_len"": 1062}",4090.05,success,
2026-04-12T00:37:17.354468,4ea96ad7,,llm,generate,"{""model"": ""gpt-4o-mini"", ""prompt_length"": 1801, ""max_tokens"": 2000}","{""response_length"": 1062, ""truncated_response"": ""{\n    \""questions\"": [\n        {\n            \""question\"": \""Какое из следующих понятий обозначает систем""}",4091.94,success,
2026-04-12T00:37:17.355429,ba6c6e67,,llm,generate_questions,"{""topic"": ""политика"", ""num_questions"": 2}","{""questions_count"": 2}",4093.12,success,
2026-04-12T00:37:17.589347,7561c4eb,,database,search_rag_base,"{""query"": ""социальная сфера""}","{""found"": 5}",232.63,success,
2026-04-12T00:37:20.748941,49dafc8f,,llm,api_call,"{""model"": ""gpt-4o-mini"", ""prompt_len"": 1511}","{""response_len"": 1002}",3157.71,success,
2026-04-12T00:37:20.750316,3e390f3f,,llm,generate,"{""model"": ""gpt-4o-mini"", ""prompt_length"": 1511, ""max_tokens"": 2000}","{""response_length"": 1002, ""truncated_response"": ""{\n    \""questions\"": [\n        {\n            \""question\"": \""Что такое социальная структура общества?\"",\n ""}",3159.42,success,
2026-04-12T00:37:20.751736,96e7a259,,llm,generate_questions,"{""topic"": ""социальная сфера"", ""num_questions"": 2}","{""questions_count"": 2}",3161.04,success,
2026-04-12T00:37:20.976031,0fe645fc,,database,search_rag_base,"{""query"": ""сфера духовной культуры""}","{""found"": 5}",222.59,success,
2026-04-12T00:37:24.945445,83f03d09,,llm,api_call,"{""model"": ""gpt-4o-mini"", ""prompt_len"": 2019}","{""response_len"": 1115}",3966.86,success,
2026-04-12T00:37:24.947106,807c7979,,llm,generate,"{""model"": ""gpt-4o-mini"", ""prompt_length"": 2019, ""max_tokens"": 2000}","{""response_length"": 1115, ""truncated_response"": ""{\n    \""questions\"": [\n        {\n            \""question\"": \""Что такое духовная культура?\"",\n            \""""}",3969.08,success,
2026-04-12T00:37:24.948118,8ae0cd8b,,llm,generate_questions,"{""topic"": ""сфера духовной культуры"", ""num_questions"": 2}","{""questions_count"": 2}",3970.82,success,
2026-04-12T00:37:24.975674,a9b1c09b,,gui,question_shown,"{""question_num"": 1, ""topic"": ""Все темы"", ""difficulty"": ""mixed""}",,0.00,success,
2026-04-12T00:37:25.214103,eb42d6e1,,database,search_rag_base,"{""query"": ""человек и общество""}","{""found"": 5}",209.18,success,
2026-04-12T00:37:29.573079,9a4a34b4,,llm,api_call,"{""model"": ""gpt-4o-mini"", ""prompt_len"": 2334}","{""response_len"": 1257}",4357.28,success,
2026-04-12T00:37:29.574468,b34fae5a,,llm,generate,"{""model"": ""gpt-4o-mini"", ""prompt_length"": 2334, ""max_tokens"": 2000}","{""response_length"": 1257, ""truncated_response"": ""{\n    \""questions\"": [\n        {\n            \""question\"": \""Какое из следующих определений наиболее точн""}",4359.04,success,
2026-04-12T00:37:29.576141,3fa4f820,,llm,generate_questions,"{""topic"": ""человек и общество"", ""num_questions"": 2}","{""questions_count"": 2}",4360.91,success,
2026-04-12T00:37:29.823975,cf9897b0,,database,search_rag_base,"{""query"": ""экономика""}","{""found"": 5}",246.66,success,
2026-04-12T00:37:34.352332,51635f67,,llm,api_call,"{""model"": ""gpt-4o-mini"", ""prompt_len"": 1912}","{""response_len"": 1192}",4526.68,success,
2026-04-12T00:37:34.353883,63c39d24,,llm,generate,"{""model"": ""gpt-4o-mini"", ""prompt_length"": 1912, ""max_tokens"": 2000}","{""response_length"": 1192, ""truncated_response"": ""{\n    \""questions\"": [\n        {\n            \""question\"": \""Какие основные функции выполняют деньги в эк""}",4528.54,success,
2026-04-12T00:37:34.355533,1e3d9401,,llm,generate_questions,"{""topic"": ""экономика"", ""num_questions"": 2}","{""questions_count"": 2}",4530.48,success,
2026-04-12T00:37:34.557418,68685304,,database,search_rag_base,"{""query"": ""право""}","{""found"": 5}",200.34,success,
2026-04-12T00:37:38.033749,809c7917,,llm,api_call,"{""model"": ""gpt-4o-mini"", ""prompt_len"": 1658}","{""response_len"": 1069}",3474.78,success,
2026-04-12T00:37:38.035171,57772cee,,llm,generate,"{""model"": ""gpt-4o-mini"", ""prompt_length"": 1658, ""max_tokens"": 2000}","{""response_length"": 1069, ""truncated_response"": ""{\n    \""questions\"": [\n        {\n            \""question\"": \""Что такое право потребителей?\"",\n            ""}",3476.49,success,
2026-04-12T00:37:38.036010,e7762ee5,,llm,generate_questions,"{""topic"": ""право"", ""num_questions"": 2}","{""questions_count"": 2}",3477.54,success,
2026-04-12T00:37:38.263016,f9fca961,,database,search_rag_base,"{""query"": ""политика""}","{""found"": 5}",225.75,success,
2026-04-12T00:37:42.841500,87792040,,llm,api_call,"{""model"": ""gpt-4o-mini"", ""prompt_len"": 1801}","{""response_len"": 918}",4576.61,success,
2026-04-12T00:37:42.843103,c3b18812,,llm,generate,"{""model"": ""gpt-4o-mini"", ""prompt_length"": 1801, ""max_tokens"": 2000}","{""response_length"": 918, ""truncated_response"": ""{\n    \""questions\"": [\n        {\n            \""question\"": \""Какое из следующих понятий обозначает систем""}",4578.57,success,
2026-04-12T00:37:42.844275,5f39a8ab,,llm,generate_questions,"{""topic"": ""политика"", ""num_questions"": 2}","{""questions_count"": 2}",4580.05,success,
2026-04-12T00:37:43.157707,4e9e85e7,,database,search_rag_base,"{""query"": ""социальная сфера""}","{""found"": 5}",312.04,success,
2026-04-12T00:37:47.400293,463ffbab,,llm,api_call,"{""model"": ""gpt-4o-mini"", ""prompt_len"": 1511}","{""response_len"": 981}",4240.84,success,
2026-04-12T00:37:47.401719,257a092f,,llm,generate,"{""model"": ""gpt-4o-mini"", ""prompt_length"": 1511, ""max_tokens"": 2000}","{""response_length"": 981, ""truncated_response"": ""{\n    \""questions\"": [\n        {\n            \""question\"": \""Что такое социальная структура общества?\"",\n ""}",4242.55,success,
2026-04-12T00:37:47.402909,9aeaee3b,,llm,generate_questions,"{""topic"": ""социальная сфера"", ""num_questions"": 2}","{""questions_count"": 2}",4243.89,success,
2026-04-12T00:37:47.631369,6825c2bc,,database,search_rag_base,"{""query"": ""сфера духовной культуры""}","{""found"": 5}",227.15,success,
2026-04-12T00:37:51.351694,004b589e,,llm,api_call,"{""model"": ""gpt-4o-mini"", ""prompt_len"": 2019}","{""response_len"": 1031}",3718.49,success,
2026-04-12T00:37:51.353078,8da3d30a,,llm,generate,"{""model"": ""gpt-4o-mini"", ""prompt_length"": 2019, ""max_tokens"": 2000}","{""response_length"": 1031, ""truncated_response"": ""{\n    \""questions\"": [\n        {\n            \""question\"": \""Что такое духовная культура?\"",\n            \""""}",3720.31,success,
2026-04-12T00:37:51.354243,878cfd7b,,llm,generate_questions,"{""topic"": ""сфера духовной культуры"", ""num_questions"": 2}","{""questions_count"": 2}",3721.73,success,
2026-04-12T00:37:51.359766,cb11b7b6,,gui,question_shown,"{""question_num"": 1, ""topic"": ""Все темы"", ""difficulty"": ""mixed""}",,0.00,success,
2026-04-12T00:38:02.820478,3fff9a8a,,gui,test_answered,"{""question_num"": 1, ""selected_answer"": 0, ""is_correct"": true, ""time_spent_ms"": 11462.938070297241}",,0.00,success,
2026-04-12T00:38:07.835814,54f1f3dd,,gui,question_shown,"{""question_num"": 2, ""topic"": ""Все темы"", ""difficulty"": ""mixed""}",,0.00,success,
2026-04-12T00:38:19.108234,2a5e8739,,gui,test_answered,"{""question_num"": 2, ""selected_answer"": 0, ""is_correct"": true, ""time_spent_ms"": 27750.673532485962}",,0.00,success,
2026-04-12T00:38:24.123665,f776066d,,gui,question_shown,"{""question_num"": 3, ""topic"": ""Все темы"", ""difficulty"": ""mixed""}",,0.00,success,
2026-04-12T00:38:29.722678,0dff6e42,,gui,test_answered,"{""question_num"": 3, ""selected_answer"": 0, ""is_correct"": true, ""time_spent_ms"": 38365.110874176025}",,0.00,success,
2026-04-12T00:38:34.734758,5aec83bc,,gui,question_shown,"{""question_num"": 4, ""topic"": ""Все темы"", ""difficulty"": ""mixed""}",,0.00,success,
2026-04-12T00:38:46.541232,2abfc43b,,gui,test_answered,"{""question_num"": 4, ""selected_answer"": 0, ""is_correct"": false, ""time_spent_ms"": 55183.62092971802}",,0.00,success,
2026-04-12T00:38:51.549641,43e72320,,gui,question_shown,"{""question_num"": 5, ""topic"": ""Все темы"", ""difficulty"": ""mixed""}",,0.00,success,
2026-04-12T00:38:58.659347,d9d862c9,,gui,test_answered,"{""question_num"": 5, ""selected_answer"": 0, ""is_correct"": true, ""time_spent_ms"": 67301.81336402893}",,0.00,success,
2026-04-12T00:39:03.663258,201e61ed,,gui,question_shown,"{""question_num"": 6, ""topic"": ""Все темы"", ""difficulty"": ""mixed""}",,0.00,success,
2026-04-12T00:39:07.763456,0d86366e,,gui,test_answered,"{""question_num"": 6, ""selected_answer"": 0, ""is_correct"": true, ""time_spent_ms"": 76405.90977668762}",,0.00,success,
2026-04-12T00:39:12.769674,5d56096b,,gui,question_shown,"{""question_num"": 7, ""topic"": ""Все темы"", ""difficulty"": ""mixed""}",,0.00,success,
2026-04-12T00:39:15.131376,70fdb816,,gui,test_answered,"{""question_num"": 7, ""selected_answer"": 0, ""is_correct"": true, ""time_spent_ms"": 83773.78106117249}",,0.00,success,
2026-04-12T00:39:20.143829,f4123958,,gui,question_shown,"{""question_num"": 8, ""topic"": ""Все темы"", ""difficulty"": ""mixed""}",,0.00,success,
2026-04-12T00:39:22.483055,82872cc5,,gui,test_answered,"{""question_num"": 8, ""selected_answer"": 0, ""is_correct"": true, ""time_spent_ms"": 91125.51283836365}",,0.00,success,
2026-04-12T00:39:27.486272,0ac37807,,gui,question_shown,"{""question_num"": 9, ""topic"": ""Все темы"", ""difficulty"": ""mixed""}",,0.00,success,
2026-04-12T00:39:28.939377,a4cc99c6,,gui,test_answered,"{""question_num"": 9, ""selected_answer"": 0, ""is_correct"": true, ""time_spent_ms"": 97581.8018913269}",,0.00,success,
2026-04-12T00:39:33.956665,dc6a0006,,gui,question_shown,"{""question_num"": 10, ""topic"": ""Все темы"", ""difficulty"": ""mixed""}",,0.00,success,
2026-04-12T00:39:36.299173,2b1c521c,,gui,test_answered,"{""question_num"": 10, ""selected_answer"": 0, ""is_correct"": false, ""time_spent_ms"": 104941.54715538025}",,0.00,success,
2026-04-12T00:39:41.347344,0451c373,,gui,test_completed,"{""topic"": ""Все темы"", ""difficulty"": ""mixed"", ""score"": 8, ""total"": 10, ""percentage"": 80.0, ""time_sec"": 109.87683629989624}",,0.00,success,
2026-04-12T00:52:57.699635,ced51be8,,gui,topic_selected,"{""topic"": ""Социальная сфера"", ""topic_id"": 3}",,0.00,success,
2026-04-12T00:52:57.958308,c10bd451,,database,search_rag_base,"{""query"": ""Объясни тему: Социальная сфера""}","{""found"": 5}",246.54,success,
2026-04-12T00:53:05.165585,77530a78,,llm,api_call,"{""model"": ""gpt-4o-mini"", ""prompt_len"": 2104}","{""response_len"": 1903}",7205.47,success,
2026-04-12T00:53:05.167217,57e9875c,,llm,generate,"{""model"": ""gpt-4o-mini"", ""prompt_length"": 2104, ""max_tokens"": 500}","{""response_length"": 1903, ""truncated_response"": ""### Социальная сфера\n\n**Главное:**\nСоциальная сфера — это часть общественной жизни, которая связана ""}",7207.48,success,
2026-04-12T00:53:05.177819,21ae63a1,999999,rag,get_answer,"{""query"": ""Объясни тему: Социальная сфера"", ""user_id"": 999999}","{""answer"": ""### Социальная сфера\n\n**Главное:**\nСоциальная сфера — это часть общественной жизни, которая связана "", ""chunks_found"": 5}",7466.87,success,
2026-04-12T00:53:05.181769,89f5abff,,gui,topic_loaded,"{""topic"": ""Социальная сфера"", ""response_time_ms"": 7467.490673065186, ""from_cache"": false, ""answer_length"": 1903}",,0.00,success,
2026-04-12T00:53:07.426623,ddb87343,,gui,topic_selected,"{""topic"": ""Экономика"", ""topic_id"": 2}",,0.00,success,
2026-04-12T00:53:07.656921,69871b18,,database,search_rag_base,"{""query"": ""Объясни тему: Экономика""}","{""found"": 5}",226.39,success,
2026-04-12T00:53:14.926586,9e275616,,llm,api_call,"{""model"": ""gpt-4o-mini"", ""prompt_len"": 1699}","{""response_len"": 1948}",7267.82,success,
2026-04-12T00:53:14.937582,2db4d84a,,llm,generate,"{""model"": ""gpt-4o-mini"", ""prompt_length"": 1699, ""max_tokens"": 500}","{""response_length"": 1948, ""truncated_response"": ""### Экономика\n\n**Главное:** Экономика — это наука о том, как люди используют ограниченные ресурсы дл""}",7279.17,success,
2026-04-12T00:53:14.938531,cdcdd053,999999,rag,get_answer,"{""query"": ""Объясни тему: Экономика"", ""user_id"": 999999}","{""answer"": ""### Экономика\n\n**Главное:** Экономика — это наука о том, как люди используют ограниченные ресурсы дл"", ""chunks_found"": 4}",7509.28,success,
2026-04-12T00:53:14.941895,a5f8ec24,,gui,topic_loaded,"{""topic"": ""Экономика"", ""response_time_ms"": 7509.944677352905, ""from_cache"": false, ""answer_length"": 1948}",,0.00,success,
2026-04-12T00:53:27.909177,01850c96,,database,search_rag_base,"{""query"": ""человек и общество""}","{""found"": 5}",220.92,success,
2026-04-12T00:53:30.921887,0387507d,,llm,api_call,"{""model"": ""gpt-4o-mini"", ""prompt_len"": 2334}","{""response_len"": 1030}",3010.82,success,
2026-04-12T00:53:30.923460,9820452b,,llm,generate,"{""model"": ""gpt-4o-mini"", ""prompt_length"": 2334, ""max_tokens"": 2000}","{""response_length"": 1030, ""truncated_response"": ""{\n    \""questions\"": [\n        {\n            \""question\"": \""Что такое общество в узком смысле?\"",\n       ""}",3012.65,success,
2026-04-12T00:53:30.924506,027e3aa1,,llm,generate_questions,"{""topic"": ""человек и общество"", ""num_questions"": 2}","{""questions_count"": 2}",3014.00,success,
2026-04-12T00:53:31.163372,3e4b53a6,,database,search_rag_base,"{""query"": ""экономика""}","{""found"": 5}",237.39,success,
2026-04-12T00:53:34.599233,921b1e9d,,llm,api_call,"{""model"": ""gpt-4o-mini"", ""prompt_len"": 1912}","{""response_len"": 1014}",3434.09,success,
2026-04-12T00:53:34.600780,86aca149,,llm,generate,"{""model"": ""gpt-4o-mini"", ""prompt_length"": 1912, ""max_tokens"": 2000}","{""response_length"": 1014, ""truncated_response"": ""{\n    \""questions\"": [\n        {\n            \""question\"": \""Какой из следующих типов экономических систе""}",3435.91,success,
2026-04-12T00:53:34.601981,bc592814,,llm,generate_questions,"{""topic"": ""экономика"", ""num_questions"": 2}","{""questions_count"": 2}",3437.47,success,
2026-04-12T00:53:34.803168,52b62174,,database,search_rag_base,"{""query"": ""право""}","{""found"": 5}",199.91,success,
2026-04-12T00:53:38.335614,681a6c67,,llm,api_call,"{""model"": ""gpt-4o-mini"", ""prompt_len"": 1658}","{""response_len"": 997}",3530.74,success,
2026-04-12T00:53:38.337138,901b9cb2,,llm,generate,"{""model"": ""gpt-4o-mini"", ""prompt_length"": 1658, ""max_tokens"": 2000}","{""response_length"": 997, ""truncated_response"": ""{\n    \""questions\"": [\n        {\n            \""question\"": \""Что такое право на труд?\"",\n            \""answ""}",3532.50,success,
2026-04-12T00:53:38.338873,5d9ab2d0,,llm,generate_questions,"{""topic"": ""право"", ""num_questions"": 2}","{""questions_count"": 2}",3534.63,success,
2026-04-12T00:53:38.549000,59adb0b5,,database,search_rag_base,"{""query"": ""политика""}","{""found"": 5}",209.01,success,
2026-04-12T00:53:42.141154,d16a0159,,llm,api_call,"{""model"": ""gpt-4o-mini"", ""prompt_len"": 1801}","{""response_len"": 1207}",3590.40,success,
2026-04-12T00:53:42.142555,e3c308fa,,llm,generate,"{""model"": ""gpt-4o-mini"", ""prompt_length"": 1801, ""max_tokens"": 2000}","{""response_length"": 1207, ""truncated_response"": ""{\n    \""questions\"": [\n        {\n            \""question\"": \""Какое из следующих понятий является признако""}",3592.15,success,
2026-04-12T00:53:42.144072,23c843e4,,llm,generate_questions,"{""topic"": ""политика"", ""num_questions"": 2}","{""questions_count"": 2}",3593.97,success,
2026-04-12T00:53:42.361000,e8176c02,,database,search_rag_base,"{""query"": ""социальная сфера""}","{""found"": 5}",215.43,success,
2026-04-12T00:53:45.909029,ff2a7684,,llm,api_call,"{""model"": ""gpt-4o-mini"", ""prompt_len"": 1511}","{""response_len"": 884}",3546.17,success,
2026-04-12T00:53:45.910479,c17c4eac,,llm,generate,"{""model"": ""gpt-4o-mini"", ""prompt_length"": 1511, ""max_tokens"": 2000}","{""response_length"": 884, ""truncated_response"": ""{\n    \""questions\"": [\n        {\n            \""question\"": \""Что такое социальная структура общества?\"",\n ""}",3548.06,success,
2026-04-12T00:53:45.911895,a8c13eed,,llm,generate_questions,"{""topic"": ""социальная сфера"", ""num_questions"": 2}","{""questions_count"": 2}",3549.64,success,
2026-04-12T00:53:46.175088,78161ac4,,database,search_rag_base,"{""query"": ""сфера духовной культуры""}","{""found"": 5}",261.66,success,
2026-04-12T00:53:50.208163,d95a5e36,,llm,api_call,"{""model"": ""gpt-4o-mini"", ""prompt_len"": 2019}","{""response_len"": 1103}",4031.36,success,
2026-04-12T00:53:50.209787,ed953313,,llm,generate,"{""model"": ""gpt-4o-mini"", ""prompt_length"": 2019, ""max_tokens"": 2000}","{""response_length"": 1103, ""truncated_response"": ""{\n    \""questions\"": [\n        {\n            \""question\"": \""Каковы основные виды культуры, включающие ду""}",4033.26,success,
2026-04-12T00:53:50.211097,483515d5,,llm,generate_questions,"{""topic"": ""сфера духовной культуры"", ""num_questions"": 2}","{""questions_count"": 2}",4034.81,success,
2026-04-12T00:53:50.233098,11f91557,,gui,question_shown,"{""question_num"": 1, ""topic"": ""Все темы"", ""difficulty"": ""mixed""}",,0.00,success,
2026-04-12T00:53:50.487950,d7cc1206,,database,search_rag_base,"{""query"": ""человек и общество""}","{""found"": 5}",242.23,success,
2026-04-12T00:53:55.186952,600a83a1,,llm,api_call,"{""model"": ""gpt-4o-mini"", ""prompt_len"": 2334}","{""response_len"": 1192}",4697.31,success,
2026-04-12T00:53:55.188873,3e874d2c,,llm,generate,"{""model"": ""gpt-4o-mini"", ""prompt_length"": 2334, ""max_tokens"": 2000}","{""response_length"": 1192, ""truncated_response"": ""{\n    \""questions\"": [\n        {\n            \""question\"": \""Какое из следующих определений наиболее точн""}",4699.55,success,
2026-04-12T00:53:55.189731,f6a6d138,,llm,generate_questions,"{""topic"": ""человек и общество"", ""num_questions"": 2}","{""questions_count"": 2}",4700.64,success,
2026-04-12T00:53:55.423290,b37ea481,,database,search_rag_base,"{""query"": ""экономика""}","{""found"": 5}",231.94,success,
2026-04-12T00:53:58.982721,bbe3e699,,llm,api_call,"{""model"": ""gpt-4o-mini"", ""prompt_len"": 1912}","{""response_len"": 1008}",3557.72,success,
2026-04-12T00:53:58.984070,89cd0192,,llm,generate,"{""model"": ""gpt-4o-mini"", ""prompt_length"": 1912, ""max_tokens"": 2000}","{""response_length"": 1008, ""truncated_response"": ""{\n    \""questions\"": [\n        {\n            \""question\"": \""Какой из следующих типов экономических систе""}",3559.39,success,
2026-04-12T00:53:58.985315,c73123ed,,llm,generate_questions,"{""topic"": ""экономика"", ""num_questions"": 2}","{""questions_count"": 2}",3560.78,success,
2026-04-12T00:53:59.218594,cefd147d,,database,search_rag_base,"{""query"": ""право""}","{""found"": 5}",232.10,success,
2026-04-12T00:54:02.849380,00a0421d,,llm,api_call,"{""model"": ""gpt-4o-mini"", ""prompt_len"": 1658}","{""response_len"": 1024}",3628.93,success,
2026-04-12T00:54:02.850818,56c8e76d,,llm,generate,"{""model"": ""gpt-4o-mini"", ""prompt_length"": 1658, ""max_tokens"": 2000}","{""response_length"": 1024, ""truncated_response"": ""{\n    \""questions\"": [\n        {\n            \""question\"": \""Что такое право на труд?\"",\n            \""answ""}",3630.71,success,
2026-04-12T00:54:02.852380,2f50e000,,llm,generate_questions,"{""topic"": ""право"", ""num_questions"": 2}","{""questions_count"": 2}",3632.55,success,
2026-04-12T00:54:04.104238,096f7dd6,,database,search_rag_base,"{""query"": ""политика""}","{""found"": 5}",1250.44,success,
2026-04-12T00:54:08.060240,ade93f42,,llm,api_call,"{""model"": ""gpt-4o-mini"", ""prompt_len"": 1801}","{""response_len"": 950}",3954.19,success,
2026-04-12T00:54:08.062185,aaf2ebba,,llm,generate,"{""model"": ""gpt-4o-mini"", ""prompt_length"": 1801, ""max_tokens"": 2000}","{""response_length"": 950, ""truncated_response"": ""{\n    \""questions\"": [\n        {\n            \""question\"": \""Какое из следующих понятий является признако""}",3956.46,success,
2026-04-12T00:54:08.062990,f7cb2e2c,,llm,generate_questions,"{""topic"": ""политика"", ""num_questions"": 2}","{""questions_count"": 2}",3957.57,success,
2026-04-12T00:54:08.305525,e4fb4ada,,database,search_rag_base,"{""query"": ""социальная сфера""}","{""found"": 5}",240.60,success,
2026-04-12T00:54:11.529345,ab264bea,,llm,api_call,"{""model"": ""gpt-4o-mini"", ""prompt_len"": 1511}","{""response_len"": 918}",3222.00,success,
2026-04-12T00:54:11.531405,2acdf607,,llm,generate,"{""model"": ""gpt-4o-mini"", ""prompt_length"": 1511, ""max_tokens"": 2000}","{""response_length"": 918, ""truncated_response"": ""{\n    \""questions\"": [\n        {\n            \""question\"": \""Что такое социальная структура общества?\"",\n ""}",3224.33,success,
2026-04-12T00:54:11.532977,c300b527,,llm,generate_questions,"{""topic"": ""социальная сфера"", ""num_questions"": 2}","{""questions_count"": 2}",3226.26,success,
2026-04-12T00:54:11.742908,44d83304,,database,search_rag_base,"{""query"": ""сфера духовной культуры""}","{""found"": 5}",208.59,success,
2026-04-12T00:54:15.279413,5650c473,,llm,api_call,"{""model"": ""gpt-4o-mini"", ""prompt_len"": 2019}","{""response_len"": 990}",3534.47,success,
2026-04-12T00:54:15.280901,b4c8b22f,,llm,generate,"{""model"": ""gpt-4o-mini"", ""prompt_length"": 2019, ""max_tokens"": 2000}","{""response_length"": 990, ""truncated_response"": ""{\n    \""questions\"": [\n        {\n            \""question\"": \""Какой из перечисленных видов культуры относи""}",3536.24,success,
2026-04-12T00:54:15.282251,de913406,,llm,generate_questions,"{""topic"": ""сфера духовной культуры"", ""num_questions"": 2}","{""questions_count"": 2}",3537.90,success,
2026-04-12T00:54:15.288810,93d78fb9,,gui,question_shown,"{""question_num"": 1, ""topic"": ""Все темы"", ""difficulty"": ""mixed""}",,0.00,success,
2026-04-12T00:54:15.572208,d5779777,,database,search_rag_base,"{""query"": ""человек и общество""}","{""found"": 5}",248.89,success,
2026-04-12T00:54:19.426378,2c0c3861,,llm,api_call,"{""model"": ""gpt-4o-mini"", ""prompt_len"": 2334}","{""response_len"": 1177}",3852.43,success,
2026-04-12T00:54:19.427833,32b737b1,,llm,generate,"{""model"": ""gpt-4o-mini"", ""prompt_length"": 2334, ""max_tokens"": 2000}","{""response_length"": 1177, ""truncated_response"": ""{\n    \""questions\"": [\n        {\n            \""question\"": \""Какое из следующих определений наиболее точн""}",3854.15,success,
2026-04-12T00:54:19.429456,d0df1ee2,,llm,generate_questions,"{""topic"": ""человек и общество"", ""num_questions"": 2}","{""questions_count"": 2}",3856.09,success,
2026-04-12T00:54:19.642183,4f9d65a1,,database,search_rag_base,"{""query"": ""экономика""}","{""found"": 5}",211.54,success,
2026-04-12T00:54:23.762762,8d65ee09,,llm,api_call,"{""model"": ""gpt-4o-mini"", ""prompt_len"": 1912}","{""response_len"": 1161}",4118.85,success,
2026-04-12T00:54:23.764364,cdbfb048,,llm,generate,"{""model"": ""gpt-4o-mini"", ""prompt_length"": 1912, ""max_tokens"": 2000}","{""response_length"": 1161, ""truncated_response"": ""{\n    \""questions\"": [\n        {\n            \""question\"": \""Какой из следующих типов экономических систе""}",4120.78,success,
2026-04-12T00:54:23.765488,2ef1f56f,,llm,generate_questions,"{""topic"": ""экономика"", ""num_questions"": 2}","{""questions_count"": 2}",4122.10,success,
